# index, name, _pos
4500,3683,"array([3.8865521 , 1.48329008])"
4501,1375,"array([3.77634998, 1.4556585 ])"
4502,4050,"array([3.73241203, 1.394769  ])"
4503,4705,"array([4.00854395, 1.43483204])"
4504,4237,"array([3.68488338, 1.44296356])"
4505,1290,"array([4.00468658, 1.46024554])"
4506,4302,"array([3.78302176, 1.44348005])"
4507,1427,"array([3.87957849, 1.44204784])"
4508,4775,"array([4.84622752, 1.68647831])"
4509,741,"array([5.12496095, 1.60684933])"
4510,1441,"array([5.1448166 , 1.58810222])"
4511,4261,"array([5.12756373, 1.57788526])"
4512,3048,"array([5.1752618 , 1.58748984])"
4513,5680,"array([5.15769325, 1.60259168])"
4514,1509,"array([5.12557748, 1.59084746])"
4515,1393,"array([5.1599282 , 1.58888693])"
4516,2838,"array([5.14373403, 1.61431013])"
4517,4114,"array([5.15992027, 1.57512752])"
4518,937,"array([4.60067912, 1.58444869])"
4519,2553,"array([4.58644921, 1.58158308])"
4520,3592,"array([4.78263733, 1.40641612])"
4521,2064,"array([4.60529492, 1.59908797])"
4522,154,"array([4.84880448, 1.21042499])"
4523,3805,"array([4.14301387, 1.58329756])"
4524,2998,"array([5.15922173, 1.44516489])"
4525,3237,"array([4.70658502, 1.16345143])"
4526,3012,"array([3.2858462, 1.1174603])"
4527,2767,"array([3.21950621, 1.07962858])"
4528,738,"array([5.18631885, 1.36218077])"
4529,2264,"array([4.81626091, 1.21326556])"
4530,4738,"array([4.90071884, 1.42099428])"
4531,3031,"array([4.85302422, 1.29456   ])"
4532,3016,"array([5.02019531, 1.69022499])"
4533,2509,"array([5.08235076, 1.75475937])"
4534,3249,"array([5.04026027, 1.75147433])"
4535,4939,"array([5.04976933, 1.76723853])"
4536,5545,"array([4.99764295, 1.81673526])"
4537,1338,"array([5.03405293, 1.77371301])"
4538,3795,"array([5.00397216, 1.76548517])"
4539,1333,"array([5.08176663, 1.73572398])"
4540,2154,"array([5.05585542, 1.78407949])"
4541,2036,"array([5.02251316, 1.75785588])"
4542,1211,"array([5.04038664, 1.79087988])"
4543,713,"array([5.07033196, 1.77257969])"
4544,2204,"array([5.01745866, 1.77754519])"
4545,4762,"array([5.02390122, 1.79474234])"
4546,2455,"array([5.00571935, 1.79241107])"
4547,3665,"array([4.99228954, 1.78112431])"
4548,1125,"array([5.06412896, 1.75633485])"
4549,1996,"array([5.05838889, 1.7406175 ])"
4550,2596,"array([4.08995308, 1.6646514 ])"
4551,3024,"array([5.11888959, 1.23540329])"
4552,3327,"array([3.42501018, 1.09423064])"
4553,4580,"array([3.51960633, 1.07539683])"
4554,2686,"array([4.96985064, 1.10306926])"
4555,5052,"array([4.80575856, 1.16685998])"
4556,547,"array([5.00176059, 1.23977593])"
4557,3034,"array([5.04940025, 0.98647588])"
4558,491,"array([5.05777947, 0.8865488 ])"
4559,3046,"array([3.32435824, 1.12585839])"
4560,4810,"array([3.3561949 , 1.13610741])"
4561,4511,"array([3.27496844, 1.08327893])"
4562,274,"array([4.86907843, 1.31662129])"
4563,3061,"array([4.62831347, 1.51734625])"
4564,3063,"array([3.36692961, 1.45124269])"
4565,5346,"array([4.54374621, 1.38415539])"
4566,5328,"array([4.73223358, 1.38468292])"
4567,5289,"array([4.56265885, 1.40302666])"
4568,816,"array([4.50903953, 1.25756222])"
4569,3654,"array([4.7277242 , 1.22619547])"
4570,2378,"array([4.66532931, 1.22564303])"
4571,4871,"array([4.71459284, 1.26837035])"
4572,4618,"array([4.53384795, 1.38783132])"
4573,1819,"array([4.4953684 , 1.29012558])"
4574,3286,"array([4.76742966, 1.23138386])"
4575,5223,"array([4.60645074, 1.24976584])"
4576,5780,"array([4.50938927, 1.27489286])"
4577,320,"array([4.56961117, 1.28059027])"
4578,4333,"array([4.49418767, 1.27374885])"
4579,3330,"array([4.07497393, 1.62234758])"
4580,2297,"array([4.62289411, 1.20838008])"
4581,1485,"array([4.6043659 , 1.23432757])"
4582,4078,"array([4.63639718, 1.20465271])"
4583,2857,"array([4.65925888, 1.18948667])"
4584,3645,"array([4.65151205, 1.20000773])"
4585,3331,"array([4.65889901, 1.23857931])"
4586,3075,"array([4.9468388 , 1.21929734])"
4587,5233,"array([5.0208898 , 1.20475718])"
4588,817,"array([4.76713148, 1.682262  ])"
4589,3250,"array([4.88774648, 1.56186568])"
4590,3094,"array([5.07983474, 1.56695565])"
4591,5186,"array([5.23897569, 1.41804199])"
4592,422,"array([5.0577715, 1.3509201])"
4593,466,"array([5.23127717, 1.34315352])"
4594,3460,"array([5.26834316, 1.36895056])"
4595,1718,"array([5.22402608, 1.35536849])"
4596,798,"array([5.24041247, 1.38234242])"
4597,1138,"array([5.24167933, 1.35282393])"
4598,4475,"array([5.22983402, 1.40747017])"
4599,3811,"array([5.26571772, 1.38232198])"
4600,1930,"array([5.01589246, 1.27365321])"
4601,4296,"array([5.25462479, 1.39104878])"
4602,2402,"array([5.22027971, 1.39743404])"
4603,1998,"array([5.21463271, 1.41200845])"
4604,512,"array([5.2194812 , 1.36937701])"
4605,1433,"array([5.14287386, 1.3662718 ])"
4606,5436,"array([5.22474909, 1.3848043 ])"
4607,5383,"array([5.20287643, 1.39980449])"
4608,3303,"array([5.27217096, 1.35638266])"
4609,5511,"array([5.25851926, 1.34555098])"
4610,1665,"array([5.20932269, 1.38541463])"
4611,1489,"array([5.24700728, 1.33922806])"
4612,4928,"array([5.23767255, 1.39493344])"
4613,4500,"array([5.25767516, 1.35890501])"
4614,1759,"array([5.05812525, 1.32852013])"
4615,5639,"array([5.26875765, 1.33494287])"
4616,4847,"array([5.24514895, 1.36520175])"
4617,3141,"array([5.23149348, 1.42861971])"
4618,14,"array([5.24899304, 1.40390499])"
4619,2996,"array([5.23291484, 1.36993056])"
4620,2245,"array([5.25322738, 1.37560738])"
4621,548,"array([4.8251896 , 1.29457117])"
4622,3106,"array([3.77855619, 1.85923306])"
4623,2555,"array([3.79302327, 1.92484672])"
4624,3769,"array([4.82568875, 1.6056048 ])"
4625,628,"array([4.66731475, 1.55680085])"
4626,980,"array([4.74706771, 1.42170189])"
4627,5011,"array([4.80354084, 1.35894643])"
4628,3127,"array([4.99236175, 1.28025485])"
4629,2136,"array([5.09551291, 1.31525058])"
4630,4255,"array([5.09739277, 1.28131275])"
4631,1198,"array([4.90389788, 1.33028103])"
4632,3135,"array([4.78544057, 1.25668628])"
4633,973,"array([4.68498432, 1.22021171])"
4634,3136,"array([4.85575385, 1.08562398])"
4635,5566,"array([5.33745337, 1.1901691 ])"
4636,1967,"array([5.32848247, 1.17143558])"
4637,5270,"array([5.21986941, 1.23873263])"
4638,559,"array([4.91413141, 1.05667555])"
4639,2616,"array([4.99327937, 1.26768639])"
4640,4031,"array([4.92388607, 1.06686756])"
4641,5348,"array([4.95039296, 1.08348022])"
4642,1518,"array([3.58528976, 1.66881607])"
4643,2851,"array([3.6035154 , 1.68014673])"
4644,4467,"array([3.60342599, 1.6596825 ])"
4645,3166,"array([5.14198936, 1.57363218])"
4646,3170,"array([3.86801078, 1.80120349])"
4647,5679,"array([3.89540328, 1.81959784])"
4648,2183,"array([3.85252787, 1.85625068])"
4649,5733,"array([3.89247092, 1.87554694])"
4650,2995,"array([3.90379069, 1.85614986])"
4651,3172,"array([3.62257469, 1.43007056])"
4652,4418,"array([3.64674641, 1.41603505])"
4653,5645,"array([3.57682688, 1.39299351])"
4654,214,"array([3.54068909, 1.44887882])"
4655,1635,"array([3.53808508, 1.46366764])"
4656,3836,"array([3.56360407, 1.41958216])"
4657,2221,"array([3.54164843, 1.43259026])"
4658,4598,"array([3.67926487, 1.42905849])"
4659,3662,"array([3.54698116, 1.58850249])"
4660,5152,"array([3.67188552, 1.45586167])"
4661,3964,"array([3.51093382, 1.40043538])"
4662,235,"array([3.5873552 , 1.51051432])"
4663,3887,"array([3.5587075 , 1.48890862])"
4664,668,"array([3.5419546 , 1.48021347])"
4665,4834,"array([3.75755561, 1.44351226])"
4666,3294,"array([3.55660178, 1.40420978])"
4667,2423,"array([4.61857206, 1.77212955])"
4668,5685,"array([4.57618591, 1.61056243])"
4669,966,"array([4.92504874, 1.47785291])"
4670,3609,"array([4.92719795, 1.44990588])"
4671,5275,"array([5.15915614, 1.50569359])"
4672,3199,"array([4.00106902, 1.6467227 ])"
4673,91,"array([4.08949701, 1.57753107])"
4674,3201,"array([5.11603442, 1.87821322])"
4675,4976,"array([5.12203849, 1.95593077])"
4676,3204,"array([4.80300288, 1.36948455])"
4677,3207,"array([3.76488243, 1.25454961])"
4678,162,"array([5.33202624, 1.05105266])"
4679,4428,"array([5.34782952, 1.0693586 ])"
4680,4200,"array([5.35663925, 1.08523571])"
4681,3261,"array([5.21235392, 1.26229676])"
4682,2002,"array([5.3597633 , 1.10307378])"
4683,1851,"array([2.91564564, 1.02591792])"
4684,855,"array([2.88031298, 1.07723074])"
4685,5464,"array([2.88949132, 1.03266763])"
4686,3495,"array([2.9016257 , 1.01014541])"
4687,719,"array([2.86573   , 1.03555517])"
4688,2466,"array([2.86675365, 1.05760583])"
4689,3936,"array([2.93810603, 1.00108221])"
4690,171,"array([2.94574217, 1.02483386])"
4691,1188,"array([2.90749094, 1.07632513])"
4692,5071,"array([2.89360604, 1.05457008])"
4693,164,"array([2.89542649, 0.99026467])"
4694,3747,"array([2.9193424 , 0.98887375])"
4695,5712,"array([2.85670038, 0.98803098])"
4696,3650,"array([2.87708206, 1.0138499 ])"
4697,185,"array([4.62698743, 1.48583569])"
4698,3252,"array([5.12029699, 1.34737162])"
4699,4060,"array([5.11618233, 1.26978026])"
4700,3435,"array([5.01884638, 1.53672409])"
4701,5477,"array([4.87156657, 1.22225894])"
4702,3500,"array([5.07489535, 1.32706675])"
4703,4545,"array([5.08972822, 1.34533417])"
4704,1146,"array([5.10976067, 1.31823889])"
4705,216,"array([5.10200201, 1.29485561])"
4706,5193,"array([5.0568458 , 1.37350471])"
4707,41,"array([5.08886321, 1.28917015])"
4708,494,"array([5.05635001, 1.34087207])"
4709,1415,"array([5.08245383, 1.37168555])"
4710,4380,"array([5.07778611, 1.2918278 ])"
4711,3663,"array([5.08512129, 1.33470288])"
4712,3320,"array([5.09171318, 1.36420801])"
4713,788,"array([5.09745857, 1.30579165])"
4714,2243,"array([5.09012584, 1.32462715])"
4715,5787,"array([4.95737028, 1.22982315])"
4716,877,"array([4.96122865, 1.22032587])"
4717,5694,"array([5.11060967, 1.33099198])"
4718,1167,"array([5.09734106, 1.35325942])"
4719,5376,"array([5.11988771, 0.99028597])"
4720,3276,"array([5.48131497, 1.61970705])"
4721,266,"array([5.53674037, 1.66992505])"
4722,3531,"array([5.18079404, 1.61102865])"
4723,5037,"array([5.16561602, 1.62386485])"
4724,5494,"array([3.99057714, 1.51912821])"
4725,3778,"array([4.87049026, 1.62590907])"
4726,3304,"array([5.31100236, 1.51713018])"
4727,1391,"array([5.35931829, 1.57312559])"
4728,658,"array([5.36831396, 1.55245358])"
4729,2528,"array([2.83479769, 1.21175214])"
4730,3328,"array([4.05631276, 1.57022751])"
4731,2991,"array([4.05083973, 1.62691204])"
4732,3889,"array([4.06385632, 1.72286931])"
4733,3411,"array([4.06639875, 1.65135852])"
4734,2473,"array([5.11594081, 1.10163296])"
4735,4235,"array([5.30548079, 1.16612827])"
4736,688,"array([5.11739388, 1.07513691])"
4737,1466,"array([5.13006478, 1.08464918])"
4738,4701,"array([5.0485079 , 1.26194629])"
4739,2212,"array([5.11600633, 1.08750428])"
4740,420,"array([5.12856163, 1.09690226])"
4741,1619,"array([5.11141367, 1.11584944])"
4742,588,"array([5.13777704, 1.10748852])"
4743,1137,"array([5.12064952, 1.12517002])"
4744,3565,"array([5.03106514, 1.28335188])"
4745,3787,"array([5.01896026, 1.25545627])"
4746,5650,"array([5.13178515, 1.13546559])"
4747,4233,"array([5.12526012, 1.11156574])"
4748,606,"array([5.14778805, 1.11831147])"
4749,3337,"array([5.11529595, 1.19644384])"
4750,4733,"array([5.20036311, 1.1441125 ])"
4751,2975,"array([5.21115471, 1.13340419])"
4752,3860,"array([5.21250587, 1.24801492])"
4753,2788,"array([4.69092841, 1.6248215 ])"
4754,4036,"array([4.70875602, 1.51301476])"
4755,4344,"array([4.67619241, 1.5447146 ])"
4756,4228,"array([4.71323786, 1.54550442])"
4757,2281,"array([4.67197942, 1.66033205])"
4758,3343,"array([3.6476124 , 1.56706171])"
4759,2039,"array([3.67811142, 1.67602349])"
4760,3026,"array([3.651044  , 1.54480207])"
4761,3346,"array([5.26445424, 1.86129061])"
4762,4606,"array([5.30133667, 1.94086624])"
4763,89,"array([5.30298336, 1.91867927])"
4764,1219,"array([5.33008743, 1.91026489])"
4765,1979,"array([5.32147506, 1.92961327])"
4766,367,"array([5.28088639, 1.933982  ])"
4767,3351,"array([3.87925881, 1.73813259])"
4768,5380,"array([3.86989625, 1.68756254])"
4769,672,"array([5.05774455, 1.31484413])"
4770,3154,"array([5.04922783, 1.29128375])"
4771,2544,"array([5.0624533 , 1.28725319])"
4772,5281,"array([4.87992316, 1.24076187])"
4773,4802,"array([4.99545977, 1.06179225])"
4774,3823,"array([4.94503772, 1.23432074])"
4775,3748,"array([4.19949494, 1.66286459])"
4776,3107,"array([3.72354086, 1.70084204])"
4777,3393,"array([5.17934553, 1.43155335])"
4778,2464,"array([5.27678423, 1.49974066])"
4779,3159,"array([5.26042821, 1.50698525])"
4780,3995,"array([5.11801128, 1.39670956])"
4781,353,"array([5.06648311, 1.46617507])"
4782,653,"array([5.06469717, 1.45395992])"
4783,3904,"array([5.12948206, 1.05106066])"
4784,2305,"array([5.1119894 , 1.02120352])"
4785,3990,"array([5.12117287, 1.0318067 ])"
4786,4883,"array([5.13319776, 1.03786291])"
4787,3973,"array([3.96130112, 1.72654364])"
4788,4288,"array([3.97295828, 1.70784833])"
4789,2181,"array([3.32358942, 1.44445967])"
4790,3410,"array([3.85634781, 1.47421262])"
4791,3109,"array([4.07311007, 1.70382702])"
4792,2570,"array([5.05819914, 1.64629266])"
4793,682,"array([5.10697461, 1.61433575])"
4794,2226,"array([5.07487584, 1.62528162])"
4795,662,"array([5.07231951, 1.65632749])"
4796,3409,"array([5.08618835, 1.64685108])"
4797,5760,"array([5.09236921, 1.61429588])"
4798,1052,"array([5.03692304, 1.66383431])"
4799,5743,"array([5.05210746, 1.66006591])"
4800,176,"array([5.07366587, 1.63989789])"
4801,2807,"array([5.05975626, 1.63267871])"
4802,1264,"array([5.10912209, 1.62863351])"
4803,4819,"array([5.08722309, 1.6001884 ])"
4804,2091,"array([5.10294736, 1.59860652])"
4805,4909,"array([5.08921622, 1.62789161])"
4806,642,"array([5.07521891, 1.61131108])"
4807,4988,"array([5.09849113, 1.6389853 ])"
4808,3445,"array([4.95669627, 1.42022765])"
4809,1191,"array([4.90447639, 1.27815143])"
4810,3447,"array([4.93762063, 1.62198745])"
4811,3229,"array([4.90001223, 1.6752224 ])"
4812,896,"array([3.62325485, 1.76919414])"
4813,3455,"array([4.96499094, 1.53231261])"
4814,823,"array([3.42738215, 1.27997799])"
4815,4330,"array([3.41227553, 1.27894515])"
4816,5781,"array([4.84889642, 1.00450785])"
4817,5177,"array([3.42832074, 1.79175177])"
4818,4953,"array([3.39792177, 1.76218908])"
4819,2721,"array([3.42132372, 1.76908209])"
4820,4935,"array([3.40001254, 1.74038168])"
4821,1637,"array([3.40568935, 1.78384608])"
4822,3478,"array([4.06928317, 1.49924561])"
4823,4896,"array([4.03701641, 1.54752727])"
4824,1291,"array([3.96252395, 1.4584748 ])"
4825,2012,"array([4.10890242, 1.44927099])"
4826,4760,"array([4.12130746, 1.47405697])"
4827,2258,"array([5.16748504, 0.99159657])"
4828,290,"array([4.92973512, 1.19276715])"
4829,914,"array([4.05439358, 1.93681419])"
4830,5151,"array([4.82388448, 1.40216043])"
4831,5462,"array([4.83477388, 1.34011633])"
4832,229,"array([4.96476604, 1.21129223])"
4833,5538,"array([4.84226414, 1.19451473])"
4834,2078,"array([5.28334259, 0.95743622])"
4835,4396,"array([3.62743048, 1.5657161 ])"
4836,1470,"array([3.68733727, 1.48326981])"
4837,2172,"array([3.9584503 , 1.61671611])"
4838,2939,"array([3.93569225, 1.62392003])"
4839,2789,"array([4.79430752, 1.18836433])"
4840,3515,"array([5.06401786, 1.69894496])"
4841,5253,"array([5.18702359, 1.70489122])"
4842,5201,"array([3.37900943, 1.34821626])"
4843,756,"array([3.37974328, 1.21591637])"
4844,157,"array([4.94779908, 1.25992527])"
4845,4138,"array([5.02185246, 1.30196835])"
4846,68,"array([4.99224543, 1.40685997])"
4847,3547,"array([3.61660642, 1.59422678])"
4848,532,"array([3.56767614, 1.62855072])"
4849,2217,"array([3.53869393, 1.6149576 ])"
4850,1217,"array([3.55993908, 1.61051705])"
4851,1528,"array([3.56006734, 1.64679575])"
4852,2203,"array([3.54378971, 1.63389445])"
4853,2436,"array([4.15892724, 1.80384646])"
4854,3557,"array([3.85296194, 1.64253552])"
4855,2916,"array([3.87541992, 1.71449214])"
4856,5060,"array([3.81250486, 1.57325587])"
4857,5569,"array([3.90929942, 1.46307766])"
4858,886,"array([3.7972468 , 1.57052755])"
4859,3359,"array([4.98852705, 1.23241568])"
4860,5574,"array([5.00980833, 1.30362389])"
4861,3796,"array([4.93849353, 1.18731696])"
4862,2625,"array([4.98240125, 1.22306263])"
4863,5647,"array([4.85642709, 1.31759947])"
4864,40,"array([4.97967448, 1.237618  ])"
4865,1015,"array([4.67189085, 1.60119545])"
4866,3553,"array([4.62812638, 1.60843438])"
4867,564,"array([4.6568594 , 1.56492147])"
4868,3594,"array([3.79968049, 2.33769075])"
4869,5431,"array([3.737002  , 2.37631745])"
4870,1324,"array([3.75484622, 2.39408171])"
4871,3501,"array([3.80235928, 2.39263585])"
4872,2474,"array([3.75530941, 2.36741498])"
4873,1426,"array([3.74222579, 2.3248423 ])"
4874,3071,"array([3.79449762, 2.37120075])"
4875,1527,"array([3.7723753 , 2.38096878])"
4876,2567,"array([3.7809339, 2.4011206])"
4877,4623,"array([3.76977802, 2.32331793])"
4878,2007,"array([3.73263621, 2.35151736])"
4879,1105,"array([3.754248  , 2.34437805])"
4880,4184,"array([3.77362653, 2.43595156])"
4881,986,"array([3.82617929, 2.39099375])"
4882,1460,"array([3.77626368, 2.3548261 ])"
4883,1745,"array([3.82135444, 2.36754076])"
4884,3598,"array([3.29393735, 0.81814666])"
4885,4360,"array([3.26680381, 0.76595922])"
4886,1928,"array([3.24570063, 0.78280978])"
4887,2961,"array([4.95038512, 1.73715436])"
4888,1018,"array([4.86493101, 1.6651093 ])"
4889,4829,"array([4.93475167, 1.74258686])"
4890,5111,"array([4.96630092, 1.73172437])"
4891,1750,"array([4.86401968, 1.69368872])"
4892,456,"array([4.86735162, 0.97499228])"
4893,4490,"array([4.8154887 , 0.99691562])"
4894,2557,"array([4.74274006, 1.11214792])"
4895,3705,"array([4.76977544, 1.12942627])"
4896,1596,"array([4.85774976, 0.94575524])"
4897,881,"array([4.87731728, 0.90930798])"
4898,3776,"array([4.88421296, 0.9375712 ])"
4899,4498,"array([4.90592789, 0.92253146])"
4900,4355,"array([4.89609961, 0.94662136])"
4901,784,"array([4.87672332, 0.94755836])"
4902,661,"array([4.89083251, 0.92533255])"
4903,1787,"array([4.89362847, 0.91054382])"
4904,3137,"array([4.88169928, 0.97044036])"
4905,1010,"array([4.85287203, 0.92863135])"
4906,5007,"array([4.86193548, 0.91432396])"
4907,3206,"array([4.86883861, 0.95827584])"
4908,4276,"array([4.87566218, 0.92472529])"
4909,861,"array([4.84001708, 0.95930322])"
4910,1383,"array([4.84362522, 0.94256691])"
4911,1850,"array([4.90625441, 0.9365425 ])"
4912,2053,"array([4.8544472 , 0.96007121])"
4913,4209,"array([4.83746421, 0.97738348])"
4914,4826,"array([4.85279012, 0.97662092])"
4915,4521,"array([4.88961207, 0.95840861])"
4916,4048,"array([3.38269042, 1.36353212])"
4917,5082,"array([3.7285808 , 1.36322831])"
4918,1276,"array([4.79727639, 1.43516752])"
4919,848,"array([4.6191121 , 1.50979666])"
4920,4183,"array([4.74642316, 1.40464688])"
4921,2030,"array([4.69937325, 1.32234149])"
4922,1617,"array([4.61890948, 1.32161978])"
4923,483,"array([4.75761297, 1.29390772])"
4924,3597,"array([4.60814432, 1.49878125])"
4925,1746,"array([4.75426252, 1.35762271])"
4926,3882,"array([4.59541201, 1.36963201])"
4927,902,"array([4.58246349, 1.38011046])"
4928,3163,"array([4.67090783, 1.48352926])"
4929,3641,"array([4.92744788, 1.31300552])"
4930,821,"array([4.87677333, 1.18949548])"
4931,3737,"array([4.99158435, 1.21267293])"
4932,3643,"array([5.51598525, 1.54380525])"
4933,5600,"array([5.59288476, 1.54418842])"
4934,2385,"array([3.49250964, 1.62279251])"
4935,2523,"array([3.48083816, 1.59953307])"
4936,1106,"array([3.46925834, 1.61600268])"
4937,3679,"array([3.90405456, 1.61869151])"
4938,2369,"array([3.89782177, 1.53777481])"
4939,3680,"array([3.64806808, 1.33399273])"
4940,5080,"array([3.59780037, 1.33812755])"
4941,3681,"array([4.00560061, 2.16812322])"
4942,1484,"array([4.03760956, 2.20388187])"
4943,1289,"array([4.11011502, 1.53699736])"
4944,569,"array([4.11588129, 1.55774723])"
4945,1169,"array([4.7051488 , 1.05207189])"
4946,4038,"array([4.72179338, 1.04120602])"
4947,4139,"array([4.90748979, 1.13626256])"
4948,3203,"array([4.90263933, 1.08785788])"
4949,4254,"array([4.0293679 , 1.40069275])"
4950,2894,"array([4.17620441, 1.44766599])"
4951,4438,"array([3.95979919, 1.42674696])"
4952,5099,"array([5.10894098, 1.15460773])"
4953,739,"array([5.36874259, 1.12510196])"
4954,5188,"array([5.37902174, 1.13829819])"
4955,3103,"array([5.37981808, 1.11288746])"
4956,3130,"array([4.7137325 , 1.02402222])"
4957,4809,"array([3.30165263, 1.30473322])"
4958,3743,"array([3.95436304, 1.14740409])"
4959,5034,"array([3.98052692, 1.1313144 ])"
4960,759,"array([4.87650164, 1.50132131])"
4961,2519,"array([5.12488164, 1.36333861])"
4962,4408,"array([3.38428506, 1.1260387 ])"
4963,1983,"array([3.38548732, 1.08880021])"
4964,2508,"array([4.83251508, 1.46625019])"
4965,3768,"array([4.78145567, 1.23229392])"
4966,3789,"array([4.94674597, 1.53509323])"
4967,1682,"array([5.01975413, 1.59873708])"
4968,4001,"array([4.87777905, 1.08356066])"
4969,4289,"array([4.82020842, 1.07917792])"
4970,2952,"array([4.83387407, 1.07155992])"
4971,1066,"array([4.8063665 , 1.08265931])"
4972,3694,"array([3.55223188, 1.54556193])"
4973,3829,"array([3.49571914, 1.12299933])"
4974,3567,"array([3.43563086, 1.17112801])"
4975,5293,"array([3.40374052, 1.65955637])"
4976,2272,"array([3.41300282, 1.6811081 ])"
4977,3152,"array([4.86451831, 1.48974756])"
4978,3571,"array([3.97535681, 1.43040451])"
4979,726,"array([3.45409182, 1.11310535])"
4980,4796,"array([3.40578775, 1.18492528])"
4981,3876,"array([3.56612588, 1.11127069])"
4982,4159,"array([3.55095113, 1.0638401 ])"
4983,2015,"array([4.030238  , 1.78436356])"
4984,2132,"array([4.06347335, 1.76914144])"
4985,867,"array([4.08022877, 1.78774892])"
4986,3165,"array([4.04006649, 1.76379728])"
4987,1446,"array([4.10118766, 1.78477079])"
4988,2869,"array([4.08787181, 1.76419332])"
4989,5705,"array([5.31166547, 1.01744157])"
4990,3899,"array([5.20276269, 1.58124943])"
4991,3446,"array([5.26071611, 1.64643468])"
4992,1852,"array([4.8314707 , 1.43066778])"
4993,4983,"array([4.87684432, 1.42564337])"
4994,829,"array([4.82950138, 1.42115002])"
4995,5669,"array([4.81016349, 1.39221678])"
4996,35,"array([2.79027982, 1.15057668])"
4997,5195,"array([2.74293104, 1.16162104])"
4998,1639,"array([2.7888237 , 1.18181102])"
4999,2601,"array([4.9434431 , 1.52123353])"
5000,625,"array([4.95385636, 1.51022962])"
5001,3941,"array([5.26348459, 1.18433393])"
5002,4967,"array([5.34655884, 1.15900388])"
5003,2611,"array([5.36654065, 1.16105296])"
5004,2298,"array([5.37127828, 1.18356038])"
5005,2505,"array([5.35460957, 1.14501193])"
5006,3160,"array([5.35640775, 1.17646024])"
5007,5054,"array([3.73991064, 1.72312565])"
5008,3967,"array([5.56670562, 1.55400057])"
5009,4334,"array([5.66466461, 1.56747148])"
5010,5290,"array([5.63827513, 1.53668952])"
5011,1392,"array([5.63679675, 1.58308256])"
5012,3627,"array([5.63679431, 1.55910367])"
5013,3972,"array([5.14680171, 1.06421774])"
5014,366,"array([5.21606642, 0.98113341])"
5015,5141,"array([5.21603837, 0.99947115])"
5016,5388,"array([5.19924158, 0.98503484])"
5017,4062,"array([5.08015274, 1.47217412])"
5018,9,"array([3.62443947, 1.11743382])"
5019,5761,"array([3.22813092, 1.02401113])"
5020,3151,"array([3.22163377, 1.04558602])"
5021,316,"array([3.24632339, 1.0354806 ])"
5022,4009,"array([3.25236027, 1.0145674 ])"
5023,5245,"array([3.13110563, 1.17185436])"
5024,4804,"array([3.15563434, 1.13598028])"
5025,4683,"array([3.69899491, 1.26223087])"
5026,3930,"array([5.01098626, 1.2308505 ])"
5027,1827,"array([5.13390168, 1.06925321])"
5028,1742,"array([5.00279467, 1.37534339])"
5029,2679,"array([4.97373923, 1.39952157])"
5030,4047,"array([5.03992365, 0.96859235])"
5031,3043,"array([5.04747984, 0.86607559])"
5032,4780,"array([4.52456232, 1.64635963])"
5033,1873,"array([4.56037733, 1.66208605])"
5034,2498,"array([4.54365424, 1.6524766 ])"
5035,1551,"array([4.73012723, 1.5017838 ])"
5036,4057,"array([5.00783234, 1.26259772])"
5037,4075,"array([3.58321328, 1.49313424])"
5038,4077,"array([5.36372265, 1.64818157])"
5039,2362,"array([5.40187845, 1.70993249])"
5040,646,"array([5.42195964, 1.70625014])"
5041,4027,"array([5.43412427, 1.69072283])"
5042,1036,"array([4.70170723, 1.53991418])"
5043,4091,"array([5.37008031, 1.6777582 ])"
5044,2960,"array([5.42665444, 1.73542151])"
5045,3770,"array([5.08622567, 1.30351417])"
5046,4101,"array([5.25318623, 1.32336243])"
5047,4488,"array([5.3018756 , 1.30679992])"
5048,552,"array([5.34079785, 1.29127671])"
5049,5429,"array([5.29038495, 1.31621475])"
5050,4621,"array([3.64136375, 1.05351537])"
5051,1097,"array([3.60269982, 1.06849639])"
5052,879,"array([3.62702289, 1.03706218])"
5053,5000,"array([3.65274189, 1.07173374])"
5054,5615,"array([3.64818134, 1.0330907 ])"
5055,5498,"array([3.61405596, 1.08626679])"
5056,3918,"array([3.60825441, 1.04779308])"
5057,2477,"array([3.63513098, 1.08412593])"
5058,3756,"array([3.66426613, 1.05043954])"
5059,4113,"array([5.38235237, 0.94758428])"
5060,4912,"array([5.44317518, 0.90165577])"
5061,2063,"array([4.5305415, 1.475567 ])"
5062,4203,"array([5.08027055, 1.02154203])"
5063,2535,"array([4.99870716, 1.00880045])"
5064,392,"array([5.09322488, 1.02386626])"
5065,940,"array([5.0689029 , 1.07301188])"
5066,757,"array([5.01981712, 1.02248285])"
5067,5682,"array([5.04048103, 1.01115435])"
5068,2171,"array([5.04049684, 1.03264778])"
5069,3291,"array([4.99307545, 1.02410195])"
5070,4365,"array([5.0097215 , 1.00091267])"
5071,4277,"array([5.0329622 , 1.30026957])"
5072,400,"array([5.06843329, 1.01616974])"
5073,3560,"array([5.06009471, 0.99740544])"
5074,5768,"array([5.06994164, 1.04532181])"
5075,1630,"array([5.03038396, 1.04237827])"
5076,4526,"array([5.04850416, 1.02518146])"
5077,1118,"array([5.08756222, 1.01022335])"
5078,4788,"array([5.02231975, 0.98737265])"
5079,1482,"array([5.07731552, 1.05620455])"
5080,5242,"array([4.91307242, 1.20836372])"
