# index, meta, _pos
13401,http://www.google.com/intl/vi/help/basics.html,"array([ -2.74134923, -10.24424385])"
13402,http://www.google.com/intl/vi/help/customize.html,"array([ -2.52539197, -10.28662973])"
13403,http://www.google.com/intl/vi/help/interpret.html,"array([ -2.78707961, -10.21105287])"
13404,http://www.google.com/intl/vi/help/nopopupads.html,"array([ -2.7766183 , -10.29619932])"
13405,http://www.google.com/intl/vi/help/refinesearch.html,"array([-2.7393069 , -9.99167764])"
13406,http://www.google.com/intl/vi/help/faq.html,"array([ -2.51847577, -10.46355095])"
13407,http://www.google.com/intl/vi/help/faq_translation.html,"array([-2.72960584, -9.96179907])"
13408,http://www.google.com/intl/vi/help/pbremoval.html,"array([ -2.12399323, -10.38015463])"
13409,http://www.google.com/intl/vi/help/operators.html,"array([ -2.66175947, -10.12138637])"
13410,http://www.google.com/intl/vi/help/cheatsheet.html,"array([-2.86388423, -8.87115346])"
13411,http://www.google.com/intl/vi/holidaylogos00.html,"array([ -1.48958218, -11.29480914])"
13412,http://www.google.com/intl/vi/holidaylogos01.html,"array([ -1.56865189, -11.22467636])"
13413,http://www.google.com/intl/vi/holidaylogos03.html,"array([ -1.65108145, -11.29157552])"
13414,http://www.google.com/intl/vi/holidaylogos04.html,"array([ -1.70970204, -11.15215054])"
13415,http://www.google.com/intl/vi/holidaylogos05.html,"array([ -1.63037769, -11.25040895])"
13416,http://www.google.com/intl/vi/holidaylogos99.html,"array([ -1.72515821, -11.26210095])"
13417,http://www.google.com/intl/vi/mentalplex/MP_faq.html,"array([ -1.36464104, -11.3938187 ])"
13418,http://www.google.com/intl/vi/mentalplex/MP_illustrations.html,"array([ -1.48775235, -11.53189651])"
13419,http://www.google.com/intl/vi/mentalplex/MP_results.html,"array([ -1.15257884, -11.31093141])"
13420,http://www.google.com/intl/vi/jobs.html,"array([ -1.54700685, -11.35837475])"
13421,http://www.google.com/intl/vi/jobs/international.html,"array([ -1.99207717, -10.76041924])"
13422,http://www.google.com/intl/vi/jobs/working.html,"array([ -1.94657757, -10.88848125])"
13423,http://www.google.com/intl/vi/jobs/openingsintl.html,"array([ -1.90106576, -10.83927158])"
13424,http://www.google.com/intl/vi/jobs/meet.html,"array([ -1.77464914, -10.85392084])"
13425,http://www.google.com/intl/vi/jobs/reasons.html,"array([ -1.76668143, -11.01375762])"
13426,http://www.google.com/intl/vi/permissions/,"array([ -2.21135818, -10.92321326])"
13427,http://www.google.com/intl/vi/permissions/brand_terms.html,"array([ -2.24996587, -10.87576193])"
13428,http://www.google.com/intl/vi/permissions/guidelines.html,"array([ -2.43214833, -10.99495171])"
13429,http://www.google.com/intl/vi/permissions/promotion.html,"array([ -2.3039497 , -10.88590194])"
13430,http://www.google.com/intl/vi/permissions/request.html,"array([ -2.39552449, -10.99689392])"
13431,http://www.google.com/intl/vi/press/annc/codejam06finals.html,"array([ -2.85543703, -11.23957286])"
13432,http://www.google.com/intl/vi/press/annc/gsa_newfeatures.html,"array([ -2.94450636, -11.20487468])"
13433,http://www.google.com/intl/vi/press/awards.html,"array([ -2.7398405, -11.3821131])"
13434,http://www.google.com/intl/vi/press/descriptions.html,"array([ -2.94459792, -10.97740087])"
13435,http://www.google.com/intl/vi/press/guides.html,"array([ -2.74703759, -11.36056744])"
13436,http://www.google.com/intl/vi/press/images.html,"array([ -2.84353855, -11.37733295])"
13437,http://www.google.com/intl/vi/press/podium.html,"array([ -2.62374012, -11.44767472])"
13438,http://www.google.com/intl/vi/press/zeitgeist.html,"array([ -2.93361775, -11.9605051 ])"
13439,http://www.google.com/intl/vi/press/pressrel/pressrelease38.html,"array([ -2.84795238, -11.17443961])"
13440,http://www.google.com/intl/vi/press/factorytour.html,"array([ -2.77147555, -11.49086172])"
13441,http://www.google.com/intl/vi/press/intl-zeitgeist.html,"array([ -3.03567167, -12.09649098])"
13442,http://www.google.com/intl/vi/press/zeitgeist/archive.html,"array([ -2.82056524, -11.72757406])"
13443,http://www.google.com/intl/vi/press/zeitgeist_monthly.html,"array([ -2.99999714, -12.03205233])"
13444,http://www.google.com/intl/vi/press/podium/ana.html,"array([ -1.97673809, -11.67687914])"
13445,http://www.google.com/intl/vi/press/podium/brin.html,"array([ -1.95878113, -11.71482087])"
13446,http://www.google.com/intl/vi/press/podium/eric.html,"array([ -1.94607784, -11.66737576])"
13447,http://www.google.com/intl/vi/press/pressday.html,"array([ -2.75386427, -11.47759018])"
13448,http://www.google.com/intl/vi/press/testimonials/archive.html,"array([ -3.19302072, -11.72810368])"
13449,http://www.google.com/intl/vi/privacy_faq.html,"array([ -3.49468598, -10.45327775])"
13450,http://www.google.com/intl/vi/privacypolicy.html,"array([ -3.42666571, -10.39940868])"
13451,http://www.google.com/intl/vi/privacy_archive.html,"array([ -3.61093979, -10.37330706])"
13452,http://www.google.com/intl/vi/services/terms_free.html,"array([ -2.68895412, -11.35894542])"
13453,http://www.google.com/intl/vi/wireless/,"array([ -2.07156782, -12.36667793])"
13454,http://www.google.com/intl/vi/services/free.html,"array([ -2.28323312, -11.75457783])"
13455,http://www.google.com/intl/vi/appliance/,"array([ -1.99113764, -12.4680353 ])"
13456,http://www.google.com/intl/vi/services/siteflavored.html,"array([ -2.25331536, -11.69085285])"
13457,http://www.google.com/intl/vi/services/free_search_guidelines.html,"array([ -3.33947144, -12.12049402])"
13458,http://www.google.com/intl/vi/services/silver_gold.html,"array([ -2.31212476, -11.67368594])"
13459,http://www.google.com/intl/xh/about.html,"array([ -2.33461483, -11.34694238])"
13460,http://www.google.com/intl/xh/Easter/credit.html,"array([ -1.43450186, -11.42643637])"
13461,http://www.google.com/intl/xh/holidaylogos.html,"array([ -1.84045083, -11.65821548])"
13462,http://www.google.com/intl/xh/Easter/feature_easter.html,"array([ -1.55200267, -11.32433199])"
13463,http://www.google.com/intl/xh/ads/,"array([ -2.30744872, -11.80159733])"
13464,http://www.google.com/intl/xh/contact/,"array([ -2.5155052 , -11.01523949])"
13465,http://www.google.com/intl/xh/corporate/,"array([ -3.30334935, -11.48845115])"
13466,http://www.google.com/intl/xh/help/features.html,"array([ -2.55036902, -10.52410701])"
13467,http://www.google.com/intl/xh/jobs/,"array([ -2.28034896, -11.51995423])"
13468,http://www.google.com/intl/xh/options/,"array([ -2.82576955, -10.66481454])"
13469,http://www.google.com/intl/xh/plex/,"array([ -2.02313377, -11.47347743])"
13470,http://www.google.com/intl/xh/press/,"array([ -2.79492395, -11.61283818])"
13471,http://www.google.com/intl/xh/privacy.html,"array([ -3.24901267, -10.79253784])"
13472,http://www.google.com/intl/xh/services/,"array([ -2.62070188, -11.67676101])"
13473,http://www.google.com/intl/xh/submit_content.html,"array([ -1.38015967, -10.51806328])"
13474,http://www.google.com/intl/xh/terms_of_service.html,"array([ -3.18785266, -10.78589191])"
13475,http://www.google.com/intl/xh/contact/newsletter.html,"array([ -2.36260264, -11.4426485 ])"
13476,http://www.google.com/intl/xh/contact/rate_advertiser.html,"array([ -2.213969  , -11.39271603])"
13477,http://www.google.com/intl/xh/contact/security.html,"array([ -2.19489481, -11.28365661])"
13478,http://www.google.com/intl/xh/contact/success.html,"array([ -2.43311968, -11.59401269])"
13479,http://www.google.com/intl/xh/sitemap.html,"array([ -2.59667854, -11.05624344])"
13480,http://www.google.com/intl/xh/press/testimonials.html,"array([ -2.9126307 , -11.56826679])"
13481,http://www.google.com/intl/xh/corporate/address.html,"array([ -3.5103528 , -11.51473448])"
13482,http://www.google.com/intl/xh/corporate/business.html,"array([ -3.41185511, -11.35811496])"
13483,http://www.google.com/intl/xh/corporate/culture.html,"array([ -3.42886782, -11.33001837])"
13484,http://www.google.com/intl/xh/corporate/execs.html,"array([ -3.27635383, -11.54592759])"
13485,http://www.google.com/intl/xh/corporate/facts.html,"array([ -3.25792366, -11.29506404])"
13486,http://www.google.com/intl/xh/corporate/features.html,"array([ -3.49685036, -11.3972188 ])"
13487,http://www.google.com/intl/xh/corporate/history.html,"array([ -3.1672862, -11.2011608])"
13488,http://www.google.com/intl/xh/corporate/nopopupads.html,"array([ -3.36234013, -11.30980113])"
13489,http://www.google.com/intl/xh/corporate/software_principles.html,"array([ -3.25457363, -11.54519605])"
13490,http://www.google.com/intl/xh/corporate/tech.html,"array([ -3.37415858, -11.54279782])"
13491,http://www.google.com/intl/xh/corporate/tenthings.html,"array([ -3.34552794, -11.45720721])"
13492,http://www.google.com/intl/xh/corporate/mather_bio.html,"array([ -3.53779063, -11.52430189])"
13493,http://www.google.com/intl/xh/press/pressrel/ceo.html,"array([ -2.98982804, -11.35608833])"
13494,http://www.google.com/intl/xh/customlogos.html,"array([ -1.89362658, -11.72472227])"
13495,http://www.google.com/intl/xh/stickers.html,"array([ -1.917494  , -11.66516561])"
13496,http://www.google.com/intl/xh/doodle.html,"array([ -1.5320913, -11.7416753])"
13497,http://www.google.com/intl/xh/doodle11.html,"array([ -1.57184891, -11.84282172])"
13498,http://www.google.com/intl/xh/doodle3.html,"array([ -2.02329533, -11.95088803])"
13499,http://www.google.com/intl/xh/doodle4.html,"array([ -1.50953705, -11.76999952])"
13500,http://www.google.com/intl/xh/faq_freewebsearch.html,"array([ -2.50285774, -11.50782563])"
13501,http://www.google.com/intl/xh/searchcode.html,"array([ -2.56231903, -11.60303718])"
13502,http://www.google.com/intl/xh/services/websearch.html,"array([ -2.51141943, -11.34564236])"
13503,http://www.google.com/intl/xh/faq_silvergold.html,"array([ -2.48220592, -11.58408379])"
13504,http://www.google.com/intl/xh/heart/credit01.html,"array([ -1.23247642, -11.07719235])"
13505,http://www.google.com/intl/xh/heart/feature_cons.html,"array([ -0.95572803, -12.5203888 ])"
13506,http://www.google.com/intl/xh/heart/credit.html,"array([ -0.47151476, -13.01576959])"
13507,http://www.google.com/intl/xh/heart/heart01.html,"array([ -1.76954355, -11.24866285])"
13508,http://www.google.com/intl/xh/help/,"array([ -2.9063158, -10.2351651])"
13509,http://www.google.com/intl/xh/help/basics.html,"array([ -2.59805763, -10.26779374])"
13510,http://www.google.com/intl/xh/help/customize.html,"array([ -2.50434822, -10.31783945])"
13511,http://www.google.com/intl/xh/help/interpret.html,"array([ -2.6690041, -10.3059149])"
13512,http://www.google.com/intl/xh/help/nopopupads.html,"array([ -2.72936845, -10.34885688])"
13513,http://www.google.com/intl/xh/help/refinesearch.html,"array([ -2.66339202, -10.06547131])"
13514,http://www.google.com/intl/xh/help/faq.html,"array([ -2.52279515, -10.57351987])"
13515,http://www.google.com/intl/xh/help/faq_translation.html,"array([-2.66356377, -9.97544314])"
13516,http://www.google.com/intl/xh/help/pbremoval.html,"array([ -1.96389175, -10.90225342])"
13517,http://www.google.com/intl/xh/help/operators.html,"array([ -2.58185371, -10.37418243])"
13518,http://www.google.com/intl/xh/help/cheatsheet.html,"array([-2.71264263, -8.93752221])"
13519,http://www.google.com/intl/xh/holidaylogos00.html,"array([ -1.75282869, -11.69410217])"
13520,http://www.google.com/intl/xh/holidaylogos01.html,"array([ -1.771025  , -11.55574666])"
13521,http://www.google.com/intl/xh/holidaylogos03.html,"array([ -1.79500881, -11.54696117])"
13522,http://www.google.com/intl/xh/holidaylogos04.html,"array([ -1.86652813, -11.39807892])"
13523,http://www.google.com/intl/xh/holidaylogos05.html,"array([ -1.77158413, -11.60328383])"
13524,http://www.google.com/intl/xh/holidaylogos99.html,"array([ -1.88311564, -11.51811678])"
13525,http://www.google.com/intl/xh/mentalplex/MP_faq.html,"array([ -1.92554627, -11.97606984])"
13526,http://www.google.com/intl/xh/mentalplex/MP_illustrations.html,"array([ -1.78170885, -11.89194107])"
13527,http://www.google.com/intl/xh/mentalplex/MP_results.html,"array([ -1.85123413, -12.0462947 ])"
13528,http://www.google.com/intl/xh/jobs.html,"array([ -1.84550721, -11.73547014])"
13529,http://www.google.com/intl/xh/jobs/international.html,"array([ -2.06508108, -10.77912593])"
13530,http://www.google.com/intl/xh/jobs/working.html,"array([ -1.96366889, -11.05214008])"
13531,http://www.google.com/intl/xh/jobs/openingsintl.html,"array([ -1.89744905, -10.74196709])"
13532,http://www.google.com/intl/xh/jobs/meet.html,"array([ -1.91115438, -11.34882079])"
13533,http://www.google.com/intl/xh/jobs/reasons.html,"array([ -1.91912168, -11.33027617])"
13534,http://www.google.com/intl/xh/permissions/,"array([ -2.37386235, -11.17344531])"
13535,http://www.google.com/intl/xh/permissions/brand_terms.html,"array([ -2.43434993, -11.10842983])"
13536,http://www.google.com/intl/xh/permissions/guidelines.html,"array([ -2.53293107, -11.12615759])"
13537,http://www.google.com/intl/xh/permissions/promotion.html,"array([ -2.48308894, -11.18248629])"
13538,http://www.google.com/intl/xh/permissions/request.html,"array([ -2.46839234, -11.13119813])"
13539,http://www.google.com/intl/xh/press/annc/codejam06finals.html,"array([ -2.86485018, -11.33232475])"
13540,http://www.google.com/intl/xh/press/annc/gsa_newfeatures.html,"array([ -2.9268887, -11.2879602])"
13541,http://www.google.com/intl/xh/press/awards.html,"array([ -2.87049106, -11.48467383])"
13542,http://www.google.com/intl/xh/press/descriptions.html,"array([ -2.99132315, -11.03383035])"
13543,http://www.google.com/intl/xh/press/guides.html,"array([ -2.91839382, -11.47524688])"
13544,http://www.google.com/intl/xh/press/images.html,"array([ -3.01408148, -11.45857861])"
13545,http://www.google.com/intl/xh/press/podium.html,"array([ -2.81826289, -11.62333098])"
13546,http://www.google.com/intl/xh/press/zeitgeist.html,"array([ -2.65187313, -12.03799532])"
13547,http://www.google.com/intl/xh/press/pressrel/pressrelease38.html,"array([ -2.94783388, -11.28983349])"
13548,http://www.google.com/intl/xh/press/factorytour.html,"array([ -2.88042375, -11.62480712])"
13549,http://www.google.com/intl/xh/press/intl-zeitgeist.html,"array([ -2.70821625, -12.21376066])"
13550,http://www.google.com/intl/xh/press/zeitgeist/archive.html,"array([ -2.75395016, -11.75663096])"
13551,http://www.google.com/intl/xh/press/zeitgeist_monthly.html,"array([ -2.59909126, -12.11415397])"
13552,http://www.google.com/intl/xh/press/podium/ana.html,"array([ -2.42620008, -11.90223324])"
13553,http://www.google.com/intl/xh/press/podium/brin.html,"array([ -2.29207232, -11.92449349])"
13554,http://www.google.com/intl/xh/press/podium/eric.html,"array([ -2.42076314, -11.9280682 ])"
13555,http://www.google.com/intl/xh/press/pressday.html,"array([ -2.95591305, -11.58382165])"
13556,http://www.google.com/intl/xh/press/testimonials/archive.html,"array([ -3.18090045, -11.80435761])"
13557,http://www.google.com/intl/xh/privacy_faq.html,"array([ -3.55220171, -10.49721377])"
13558,http://www.google.com/intl/xh/privacypolicy.html,"array([ -3.42706767, -10.4510289 ])"
13559,http://www.google.com/intl/xh/privacy_archive.html,"array([ -3.64001271, -10.44084455])"
13560,http://www.google.com/intl/xh/services/terms_free.html,"array([ -2.89932812, -11.37119368])"
13561,http://www.google.com/intl/xh/wireless/,"array([ -2.69271132, -12.39558652])"
13562,http://www.google.com/intl/xh/services/free.html,"array([ -2.6592313, -11.8282296])"
13563,http://www.google.com/intl/xh/appliance/,"array([ -2.7011357 , -12.51505389])"
13564,http://www.google.com/intl/xh/services/siteflavored.html,"array([ -2.65547289, -11.70241697])"
13565,http://www.google.com/intl/xh/services/free_search_guidelines.html,"array([ -3.51723681, -12.04964086])"
13566,http://www.google.com/intl/xh/services/silver_gold.html,"array([ -2.59812498, -11.72803245])"
13567,http://www.google.com/intl/xx-bork/about.html,"array([ -2.17239823, -10.55487528])"
13568,http://www.google.com/intl/xx-bork/Easter/credit.html,"array([-1.45334123, -9.79248893])"
13569,http://www.google.com/intl/xx-bork/holidaylogos.html,"array([ -1.60954217, -10.36453738])"
13570,http://www.google.com/intl/xx-bork/Easter/feature_easter.html,"array([ -1.64025659, -10.03093165])"
13571,http://www.google.com/intl/xx-bork/ads/,"array([ -1.87815098, -11.03787763])"
13572,http://www.google.com/intl/xx-bork/contact/,"array([ -2.49539788, -10.6321855 ])"
13573,http://www.google.com/intl/xx-bork/corporate/,"array([ -3.27747971, -11.0490439 ])"
13574,http://www.google.com/intl/xx-bork/help/features.html,"array([ -2.65909883, -10.36636693])"
13575,http://www.google.com/intl/xx-bork/jobs/,"array([ -2.05129759, -10.67323054])"
13576,http://www.google.com/intl/xx-bork/options/,"array([ -2.79698283, -10.47769945])"
13577,http://www.google.com/intl/xx-bork/plex/,"array([ -1.82492399, -10.52129409])"
13578,http://www.google.com/intl/xx-bork/press/,"array([ -2.66800237, -11.29692794])"
13579,http://www.google.com/intl/xx-bork/privacy.html,"array([ -3.00705686, -10.27835555])"
13580,http://www.google.com/intl/xx-bork/services/,"array([ -2.04317763, -11.24374235])"
13581,http://www.google.com/intl/xx-bork/submit_content.html,"array([-1.5628378 , -9.75841947])"
13582,http://www.google.com/intl/xx-bork/terms_of_service.html,"array([ -3.09769114, -10.4137674 ])"
13583,http://www.google.com/intl/xx-bork/contact/newsletter.html,"array([ -2.162106  , -10.37845299])"
13584,http://www.google.com/intl/xx-bork/contact/rate_advertiser.html,"array([ -2.18325678, -10.67457418])"
13585,http://www.google.com/intl/xx-bork/contact/security.html,"array([ -2.10303846, -10.37319214])"
13586,http://www.google.com/intl/xx-bork/contact/success.html,"array([ -2.16981449, -10.59384072])"
13587,http://www.google.com/intl/xx-bork/sitemap.html,"array([ -2.50366521, -10.69157646])"
13588,http://www.google.com/intl/xx-bork/press/testimonials.html,"array([ -2.69566392, -11.04549813])"
13589,http://www.google.com/intl/xx-bork/corporate/address.html,"array([ -3.55040794, -11.1049954 ])"
13590,http://www.google.com/intl/xx-bork/corporate/business.html,"array([ -3.41335654, -11.15381665])"
13591,http://www.google.com/intl/xx-bork/corporate/culture.html,"array([ -3.40601399, -11.09368707])"
13592,http://www.google.com/intl/xx-bork/corporate/execs.html,"array([ -3.18795075, -11.10516325])"
13593,http://www.google.com/intl/xx-bork/corporate/facts.html,"array([ -3.28042512, -11.06881518])"
13594,http://www.google.com/intl/xx-bork/corporate/features.html,"array([ -3.51161009, -11.10787129])"
13595,http://www.google.com/intl/xx-bork/corporate/history.html,"array([ -3.10987768, -10.97277992])"
13596,http://www.google.com/intl/xx-bork/corporate/nopopupads.html,"array([ -3.43114703, -11.07716036])"
13597,http://www.google.com/intl/xx-bork/corporate/software_principles.html,"array([ -3.21525162, -11.0820921 ])"
13598,http://www.google.com/intl/xx-bork/corporate/tech.html,"array([ -3.29812447, -10.91462117])"
13599,http://www.google.com/intl/xx-bork/corporate/tenthings.html,"array([ -3.43931742, -11.14413872])"
13600,http://www.google.com/intl/xx-bork/corporate/mather_bio.html,"array([ -3.61759255, -11.17778768])"
13601,http://www.google.com/intl/xx-bork/press/pressrel/ceo.html,"array([ -2.91808631, -10.82607964])"
13602,http://www.google.com/intl/xx-bork/customlogos.html,"array([ -1.56577984, -10.42574616])"
13603,http://www.google.com/intl/xx-bork/stickers.html,"array([ -1.70382053, -10.39988873])"
13604,http://www.google.com/intl/xx-bork/doodle.html,"array([ -1.04429499, -10.50156413])"
13605,http://www.google.com/intl/xx-bork/doodle11.html,"array([ -1.16526332, -10.41584385])"
13606,http://www.google.com/intl/xx-bork/doodle3.html,"array([ -1.42013965, -11.15601394])"
13607,http://www.google.com/intl/xx-bork/doodle4.html,"array([ -1.06602215, -10.4134105 ])"
13608,http://www.google.com/intl/xx-bork/faq_freewebsearch.html,"array([ -2.1899468 , -11.14708295])"
13609,http://www.google.com/intl/xx-bork/searchcode.html,"array([ -2.20333324, -11.09846224])"
13610,http://www.google.com/intl/xx-bork/services/websearch.html,"array([ -2.1997234 , -10.98686104])"
13611,http://www.google.com/intl/xx-bork/faq_silvergold.html,"array([ -2.18105076, -11.09819957])"
13612,http://www.google.com/intl/xx-bork/heart/credit01.html,"array([ -1.26675032, -10.332929  ])"
13613,http://www.google.com/intl/xx-bork/heart/feature_cons.html,"array([ -0.37830285, -10.23893246])"
13614,http://www.google.com/intl/xx-bork/heart/credit.html,"array([  0.27455855, -10.08625866])"
13615,http://www.google.com/intl/xx-bork/heart/heart01.html,"array([ -1.72183148, -10.23107909])"
13616,http://www.google.com/intl/xx-bork/help/,"array([ -2.97758529, -10.02729676])"
13617,http://www.google.com/intl/xx-bork/help/basics.html,"array([ -2.69289843, -10.13719933])"
13618,http://www.google.com/intl/xx-bork/help/customize.html,"array([ -2.47066634, -10.21394788])"
13619,http://www.google.com/intl/xx-bork/help/interpret.html,"array([ -2.66039887, -10.10454255])"
13620,http://www.google.com/intl/xx-bork/help/nopopupads.html,"array([ -2.8555287 , -10.21638393])"
13621,http://www.google.com/intl/xx-bork/help/refinesearch.html,"array([-2.63252484, -9.92699123])"
13622,http://www.google.com/intl/xx-bork/help/faq.html,"array([ -2.51000535, -10.09832035])"
13623,http://www.google.com/intl/xx-bork/help/faq_translation.html,"array([-2.7722253 , -9.88884897])"
13624,http://www.google.com/intl/xx-bork/help/pbremoval.html,"array([-2.92342259, -9.98245996])"
13625,http://www.google.com/intl/xx-bork/help/operators.html,"array([-2.68627564, -9.97598041])"
13626,http://www.google.com/intl/xx-bork/help/cheatsheet.html,"array([-2.57775929, -8.81574179])"
13627,http://www.google.com/intl/xx-bork/holidaylogos00.html,"array([ -1.46939407, -10.48598703])"
13628,http://www.google.com/intl/xx-bork/holidaylogos01.html,"array([ -1.56842469, -10.45234761])"
13629,http://www.google.com/intl/xx-bork/holidaylogos03.html,"array([ -1.5979836 , -10.49711571])"
13630,http://www.google.com/intl/xx-bork/holidaylogos04.html,"array([ -1.69989851, -10.52211171])"
13631,http://www.google.com/intl/xx-bork/holidaylogos05.html,"array([ -1.5894781 , -10.43347325])"
13632,http://www.google.com/intl/xx-bork/holidaylogos99.html,"array([ -1.68999482, -10.49219557])"
13633,http://www.google.com/intl/xx-bork/mentalplex/MP_faq.html,"array([ -1.34809298, -10.42300144])"
13634,http://www.google.com/intl/xx-bork/mentalplex/MP_illustrations.html,"array([ -1.38641696, -10.38817552])"
13635,http://www.google.com/intl/xx-bork/mentalplex/MP_results.html,"array([ -1.13318793, -10.43245883])"
13636,http://www.google.com/intl/xx-bork/jobs.html,"array([ -1.54483536, -10.36209297])"
13637,http://www.google.com/intl/xx-bork/jobs/international.html,"array([ -2.06384795, -10.48671016])"
13638,http://www.google.com/intl/xx-bork/jobs/working.html,"array([ -1.94667391, -10.42925814])"
13639,http://www.google.com/intl/xx-bork/jobs/openingsintl.html,"array([ -1.84638278, -10.69381696])"
13640,http://www.google.com/intl/xx-bork/jobs/meet.html,"array([ -1.94164924, -10.22861888])"
13641,http://www.google.com/intl/xx-bork/jobs/reasons.html,"array([ -1.79290077, -10.50803357])"
13642,http://www.google.com/intl/xx-bork/permissions/,"array([ -2.24295318, -10.63949239])"
13643,http://www.google.com/intl/xx-bork/permissions/brand_terms.html,"array([ -2.34656729, -10.61805211])"
13644,http://www.google.com/intl/xx-bork/permissions/guidelines.html,"array([ -2.3772836 , -10.80112909])"
13645,http://www.google.com/intl/xx-bork/permissions/promotion.html,"array([ -2.3714133, -10.6846104])"
13646,http://www.google.com/intl/xx-bork/permissions/request.html,"array([ -2.26739185, -10.63183728])"
13647,http://www.google.com/intl/xx-bork/press/annc/codejam06finals.html,"array([ -2.76334835, -10.93416251])"
13648,http://www.google.com/intl/xx-bork/press/annc/gsa_newfeatures.html,"array([ -2.97484078, -10.94687767])"
13649,http://www.google.com/intl/xx-bork/press/awards.html,"array([ -2.72006938, -10.9075163 ])"
13650,http://www.google.com/intl/xx-bork/press/descriptions.html,"array([ -2.92830661, -10.71652881])"
13651,http://www.google.com/intl/xx-bork/press/guides.html,"array([ -2.72099341, -10.89167883])"
13652,http://www.google.com/intl/xx-bork/press/images.html,"array([ -2.86407345, -10.95358232])"
13653,http://www.google.com/intl/xx-bork/press/podium.html,"array([ -2.58338889, -10.83621384])"
13654,http://www.google.com/intl/xx-bork/press/zeitgeist.html,"array([ -2.57679811, -11.93845058])"
13655,http://www.google.com/intl/xx-bork/press/pressrel/pressrelease38.html,"array([ -2.79182352, -10.80968198])"
13656,http://www.google.com/intl/xx-bork/press/factorytour.html,"array([ -2.64289457, -10.80153909])"
13657,http://www.google.com/intl/xx-bork/press/intl-zeitgeist.html,"array([ -2.53451512, -12.15100501])"
13658,http://www.google.com/intl/xx-bork/press/zeitgeist/archive.html,"array([ -2.5918818 , -11.70424337])"
13659,http://www.google.com/intl/xx-bork/press/zeitgeist_monthly.html,"array([ -2.4893857 , -12.04432961])"
13660,http://www.google.com/intl/xx-bork/press/podium/ana.html,"array([ -1.71938026, -10.76076664])"
13661,http://www.google.com/intl/xx-bork/press/podium/brin.html,"array([ -1.79276033, -10.44005515])"
13662,http://www.google.com/intl/xx-bork/press/podium/eric.html,"array([ -1.83909135, -10.3081041 ])"
13663,http://www.google.com/intl/xx-bork/press/pressday.html,"array([ -2.75752019, -10.87502917])"
13664,http://www.google.com/intl/xx-bork/press/testimonials/archive.html,"array([ -3.00607293, -11.73765949])"
13665,http://www.google.com/intl/xx-bork/privacy_faq.html,"array([ -3.35487264, -10.22297769])"
13666,http://www.google.com/intl/xx-bork/privacypolicy.html,"array([ -3.23952375, -10.14702518])"
13667,http://www.google.com/intl/xx-bork/privacy_archive.html,"array([ -3.42098196, -10.13494871])"
13668,http://www.google.com/intl/xx-bork/services/terms_free.html,"array([ -2.75134392, -11.09896365])"
13669,http://www.google.com/intl/xx-bork/wireless/,"array([ -1.38064513, -11.78418111])"
13670,http://www.google.com/intl/xx-bork/services/free.html,"array([ -1.96471995, -11.34287692])"
13671,http://www.google.com/intl/xx-bork/appliance/,"array([ -1.33830187, -11.90968133])"
13672,http://www.google.com/intl/xx-bork/services/siteflavored.html,"array([ -2.00440775, -11.35541843])"
13673,http://www.google.com/intl/xx-bork/services/free_search_guidelines.html,"array([ -3.54741065, -11.8701536 ])"
13674,http://www.google.com/intl/xx-bork/services/silver_gold.html,"array([ -1.98368258, -11.26156328])"
13675,http://www.google.com/intl/xx-elmer/about.html,"array([ -2.12365811, -10.86397957])"
13676,http://www.google.com/intl/xx-elmer/Easter/credit.html,"array([ -1.27688243, -10.46558554])"
13677,http://www.google.com/intl/xx-elmer/holidaylogos.html,"array([ -1.57606599, -10.84308808])"
13678,http://www.google.com/intl/xx-elmer/Easter/feature_easter.html,"array([ -1.43691717, -10.4861798 ])"
13679,http://www.google.com/intl/xx-elmer/ads/,"array([ -2.02606862, -11.5536123 ])"
13680,http://www.google.com/intl/xx-elmer/contact/,"array([ -2.5044531 , -10.72741544])"
13681,http://www.google.com/intl/xx-elmer/corporate/,"array([ -3.1355958 , -11.32079495])"
13682,http://www.google.com/intl/xx-elmer/help/features.html,"array([ -2.50515785, -10.48089424])"
13683,http://www.google.com/intl/xx-elmer/jobs/,"array([ -2.02383496, -10.98416814])"
13684,http://www.google.com/intl/xx-elmer/options/,"array([ -2.84830365, -10.52854198])"
13685,http://www.google.com/intl/xx-elmer/plex/,"array([ -1.76836467, -10.88627448])"
13686,http://www.google.com/intl/xx-elmer/press/,"array([ -2.73506677, -11.4433374 ])"
13687,http://www.google.com/intl/xx-elmer/privacy.html,"array([ -2.93471452, -10.39584692])"
13688,http://www.google.com/intl/xx-elmer/services/,"array([ -2.16039366, -11.41722562])"
13689,http://www.google.com/intl/xx-elmer/submit_content.html,"array([ -1.39846048, -10.09536129])"
13690,http://www.google.com/intl/xx-elmer/terms_of_service.html,"array([ -3.05239873, -10.49104176])"
13691,http://www.google.com/intl/xx-elmer/contact/newsletter.html,"array([ -2.15619041, -10.71915701])"
13692,http://www.google.com/intl/xx-elmer/contact/rate_advertiser.html,"array([ -2.15920359, -10.6635475 ])"
13693,http://www.google.com/intl/xx-elmer/contact/security.html,"array([ -2.12355302, -10.64085404])"
13694,http://www.google.com/intl/xx-elmer/contact/success.html,"array([ -2.17935448, -10.88390854])"
